,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
1874,2017-04,California,58147.0,0.0,45182.0,24898.0,3104.0,0,0.0,0.0,0.0,0.0,509.0,345.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132190
1875,2017-04,Colorado,5576.0,0.0,19453.0,12407.0,1268.0,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39989
1876,2017-04,Connecticut,7557.0,0.0,6557.0,2063.0,178.0,0,2.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16406
1877,2017-04,Delaware,689.0,0.0,2017.0,1249.0,90.0,89,0.0,1.0,1.0,0.0,40.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,31.0,3.0,0.0,1.0,0.0,4296
1878,2017-04,District of Columbia,35.0,0.0,68.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
1879,2017-04,Florida,22072.0,0.0,52889.0,19489.0,3290.0,1840,0.0,6.0,6.0,0.0,2664.0,1053.0,12.0,269.0,38.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,103641
1880,2017-04,Georgia,14464.0,0.0,13202.0,6567.0,463.0,421,0.0,22.0,6.0,0.0,1548.0,1103.0,6.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,0.0,0.0,0.0,37829
1881,2017-04,Guam,0.0,0.0,93.0,39.0,9.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147
1882,2017-04,Hawaii,885.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888
1883,2017-04,Idaho,6062.0,2.0,3874.0,4039.0,196.0,160,1.0,3.0,6.0,0.0,327.0,477.0,2.0,25.0,10.0,2.0,0.0,0.0,10.0,29.0,1.0,4.0,3.0,1.0,15234
1884,2017-04,Illinois,15405.0,83427.0,25414.0,10416.0,0.0,845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135507
1885,2017-04,Indiana,27978.0,0.0,21454.0,11390.0,1158.0,677,80.0,1.0,8.0,0.0,47.0,400.0,3.0,12.0,0.0,0.0,0.0,0.0,59.0,24.0,4.0,1.0,2.0,0.0,63298
1886,2017-04,Iowa,9542.0,724.0,252.0,2348.0,56.0,3,0.0,0.0,0.0,0.0,2.0,32.0,0.0,35.0,8.0,1.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,13017
1887,2017-04,Kansas,3189.0,3.0,5901.0,4435.0,402.0,308,0.0,5.0,7.0,0.0,520.0,307.0,3.0,14.0,8.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,1.0,0.0,15139
1888,2017-04,Kentucky,372852.0,0.0,9858.0,6519.0,257.0,433,0.0,8.0,10.0,1.0,1363.0,1321.0,2.0,13.0,7.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,392685
1889,2017-04,Louisiana,2387.0,0.0,10551.0,6161.0,797.0,492,0.0,5.0,5.0,0.0,901.0,722.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,1.0,0.0,0.0,22065
1890,2017-04,Maine,557.0,0.0,3816.0,3073.0,242.0,183,2.0,0.0,0.0,0.0,93.0,110.0,2.0,11.0,13.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,8115
1891,2017-04,Mariana Islands,0.0,0.0,11.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
1892,2017-04,Maryland,3126.0,0.0,4435.0,5128.0,227.0,24,0.0,0.0,1.0,0.0,60.0,116.0,4.0,30.0,13.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,3.0,13182
1893,2017-04,Massachusetts,7867.0,0.0,6540.0,2717.0,411.0,194,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,78.0,34.0,11.0,0.0,2.0,3.0,17866
1894,2017-04,Michigan,19168.0,20.0,12478.0,9139.0,524.0,246,3.0,1.0,6.0,0.0,5.0,227.0,3.0,63.0,10.0,1.0,0.0,0.0,24.0,20.0,1.0,0.0,0.0,0.0,41939
1895,2017-04,Minnesota,44204.0,0.0,13074.0,12144.0,885.0,540,0.0,1.0,3.0,0.0,169.0,360.0,5.0,16.0,6.0,0.0,0.0,0.0,38.0,35.0,1.0,2.0,1.0,0.0,71484
1896,2017-04,Mississippi,1758.0,0.0,7952.0,4359.0,245.0,294,0.0,33.0,27.0,0.0,1215.0,905.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,16803
1897,2017-04,Missouri,815.0,0.0,20328.0,14124.0,1233.0,998,0.0,11.0,6.0,0.0,1175.0,1005.0,8.0,172.0,5.0,2.0,0.0,0.0,70.0,61.0,5.0,1.0,0.0,0.0,40019
1898,2017-04,Montana,1494.0,0.0,3014.0,4246.0,162.0,219,6.0,1.0,5.0,1.0,395.0,714.0,0.0,13.0,2.0,5.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,10293
1899,2017-04,Nebraska,3869.0,8.0,126.0,1648.0,15.0,4,0.0,0.0,0.0,0.0,4.0,48.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5745
1900,2017-04,Nevada,2016.0,0.0,4890.0,2747.0,243.0,287,0.0,0.0,0.0,0.0,282.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10588
1901,2017-04,New Hampshire,1706.0,0.0,5658.0,3121.0,165.0,9,24.0,0.0,0.0,0.0,0.0,11.0,0.0,79.0,5.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10792
1902,2017-04,New Jersey,0.0,0.0,5722.0,3201.0,196.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9119
1903,2017-04,New Mexico,1350.0,0.0,5665.0,4023.0,502.0,267,0.0,1.0,3.0,1.0,398.0,467.0,2.0,51.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,0.0,0.0,0.0,12748
1904,2017-04,New York,2879.0,1523.0,11913.0,14591.0,1111.0,204,0.0,2.0,0.0,0.0,24.0,15.0,6.0,9.0,33.0,0.0,2.0,12.0,428.0,306.0,32.0,7.0,15.0,1.0,33113
1905,2017-04,North Carolina,24568.0,0.0,1471.0,9870.0,678.0,185,0.0,4.0,6.0,1.0,1534.0,1628.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,29.0,0.0,1.0,2.0,1.0,39992
1906,2017-04,North Dakota,1434.0,0.0,2209.0,2492.0,107.0,99,3.0,0.0,2.0,0.0,46.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,1.0,0.0,0.0,0.0,6504
1907,2017-04,Ohio,14485.0,59.0,31417.0,16030.0,1580.0,1209,0.0,3.0,3.0,0.0,1170.0,719.0,3.0,24.0,10.0,2.0,0.0,0.0,48.0,31.0,0.0,4.0,3.0,0.0,66800
1908,2017-04,Oklahoma,0.0,0.0,13317.0,9111.0,1159.0,862,0.0,9.0,9.0,1.0,1576.0,1355.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,3.0,2.0,1.0,1.0,27478
1909,2017-04,Oregon,1830.0,13.0,15122.0,10896.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27936
1910,2017-04,Pennsylvania,24949.0,0.0,48255.0,11877.0,97.0,0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85908
1911,2017-04,Puerto Rico,0.0,0.0,1105.0,204.0,45.0,26,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387
1912,2017-04,Rhode Island,0.0,0.0,1146.0,673.0,82.0,200,0.0,0.0,0.0,0.0,5.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,4.0,0.0,0.0,3.0,0.0,2133
1913,2017-04,South Carolina,12113.0,987.0,9548.0,4420.0,515.0,1159,0.0,18.0,13.0,0.0,855.0,512.0,1.0,52.0,1.0,2.0,0.0,0.0,10.0,6.0,0.0,2.0,2.0,2.0,30218
1914,2017-04,South Dakota,1191.0,0.0,2896.0,3008.0,308.0,148,0.0,1.0,2.0,0.0,102.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,7857
1915,2017-04,Tennessee,22073.0,0.0,23031.0,11521.0,1164.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57852
1916,2017-04,Texas,21593.0,0.0,44994.0,28015.0,3098.0,2442,0.0,30.0,13.0,1.0,5788.0,3777.0,29.0,61.0,5.0,0.0,0.0,0.0,62.0,40.0,8.0,3.0,2.0,0.0,109961
1917,2017-04,Utah,14872.0,54.0,3917.0,3302.0,226.0,0,0.0,0.0,0.0,0.0,265.0,305.0,0.0,145.0,61.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23177
1918,2017-04,Vermont,0.0,0.0,1855.0,1720.0,124.0,105,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3818
1919,2017-04,Virgin Islands,81.0,0.0,22.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111
1920,2017-04,Virginia,1074.0,0.0,29480.0,16844.0,1227.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48631
1921,2017-04,Washington,13564.0,59.0,17120.0,10659.0,1750.0,630,9.0,3.0,5.0,1.0,1109.0,875.0,10.0,438.0,162.0,6.0,0.0,0.0,845.0,605.0,30.0,6.0,8.0,1.0,47895
1922,2017-04,West Virginia,2267.0,0.0,6723.0,5263.0,257.0,365,4.0,16.0,10.0,1.0,946.0,1079.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,20.0,1.0,0.0,1.0,0.0,16988
1923,2017-04,Wisconsin,14511.0,0.0,16700.0,13302.0,873.0,46,0.0,0.0,2.0,3.0,131.0,228.0,12.0,27.0,11.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,45872
1924,2017-04,Wyoming,382.0,35.0,1633.0,1711.0,108.0,85,8.0,2.0,0.0,1.0,138.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4269
1925,2017-03,Alabama,27666.0,0.0,10603.0,6951.0,313.0,387,0.0,14.0,14.0,1.0,1469.0,1327.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,1.0,48769
1926,2017-03,Alaska,362.0,0.0,3067.0,2640.0,242.0,184,0.0,6.0,7.0,0.0,223.0,187.0,1.0,21.0,17.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,6971
1927,2017-03,Arizona,9556.0,92.0,14897.0,9036.0,1120.0,738,0.0,11.0,5.0,1.0,1659.0,894.0,2.0,117.0,10.0,0.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,38170
1928,2017-03,Arkansas,4775.0,740.0,7907.0,6010.0,281.0,454,31.0,10.0,14.0,0.0,1189.0,1844.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,2.0,0.0,0.0,1.0,23290
1929,2017-03,California,65892.0,0.0,48732.0,27839.0,3032.0,0,0.0,0.0,0.0,0.0,611.0,481.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146592
1930,2017-03,Colorado,7030.0,0.0,21249.0,14378.0,1528.0,1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45645
1931,2017-03,Connecticut,8575.0,0.0,7476.0,2551.0,182.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18787
1932,2017-03,Delaware,835.0,0.0,2557.0,1677.0,95.0,110,31.0,3.0,1.0,0.0,38.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,102.0,39.0,2.0,0.0,0.0,0.0,5527
1933,2017-03,District of Columbia,24.0,0.0,83.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
1934,2017-03,Florida,26986.0,0.0,60787.0,23982.0,3609.0,2176,4.0,12.0,5.0,1.0,3321.0,1431.0,8.0,326.0,45.0,3.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,122716
1935,2017-03,Georgia,23394.0,0.0,19256.0,9518.0,533.0,676,0.0,16.0,15.0,1.0,2061.0,1718.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,1.0,0.0,1.0,0.0,57235
1936,2017-03,Guam,0.0,0.0,74.0,41.0,7.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136
1937,2017-03,Hawaii,1086.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090
1938,2017-03,Idaho,5620.0,0.0,4500.0,4944.0,289.0,243,1.0,3.0,5.0,0.0,392.0,607.0,0.0,39.0,5.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,3.0,1.0,16675
1939,2017-03,Illinois,911.0,116681.0,30518.0,14411.0,0.0,1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163728
1940,2017-03,Indiana,33324.0,0.0,28593.0,14363.0,1575.0,793,123.0,1.0,3.0,0.0,70.0,617.0,11.0,21.0,0.0,0.0,0.0,0.0,74.0,46.0,2.0,5.0,3.0,0.0,79624
1941,2017-03,Iowa,16295.0,74.0,316.0,3137.0,62.0,4,1.0,0.0,1.0,0.0,3.0,78.0,1.0,31.0,10.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20026
1942,2017-03,Kansas,2492.0,8.0,7712.0,5522.0,558.0,360,0.0,10.0,7.0,1.0,669.0,453.0,10.0,30.0,18.0,2.0,0.0,0.0,13.0,17.0,8.0,1.0,0.0,0.0,17891
1943,2017-03,Kentucky,370113.0,0.0,13769.0,8992.0,347.0,645,0.0,7.0,6.0,0.0,1985.0,2016.0,4.0,9.0,3.0,0.0,0.0,0.0,27.0,33.0,0.0,1.0,1.0,1.0,397959
1944,2017-03,Louisiana,2963.0,0.0,13973.0,8092.0,988.0,762,0.0,4.0,6.0,0.0,1303.0,1159.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,2.0,1.0,0.0,2.0,29310
1945,2017-03,Maine,949.0,0.0,4558.0,3286.0,305.0,197,2.0,0.0,1.0,0.0,133.0,161.0,2.0,12.0,11.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,9632
1946,2017-03,Mariana Islands,0.0,0.0,9.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
1947,2017-03,Maryland,4056.0,0.0,5398.0,5737.0,292.0,21,0.0,1.0,2.0,0.0,68.0,124.0,2.0,36.0,13.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,1.0,15769
1948,2017-03,Massachusetts,9541.0,0.0,7274.0,3421.0,464.0,185,2.0,1.0,0.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,8.0,3.0,0.0,0.0,21059
1949,2017-03,Michigan,25819.0,20.0,16031.0,11103.0,617.0,273,0.0,0.0,4.0,0.0,12.0,360.0,2.0,149.0,15.0,0.0,0.0,0.0,26.0,17.0,3.0,1.0,0.0,0.0,54452
1950,2017-03,Minnesota,48301.0,0.0,14029.0,12988.0,1131.0,518,0.0,1.0,0.0,1.0,240.0,445.0,5.0,12.0,7.0,3.0,0.0,0.0,38.0,26.0,3.0,1.0,0.0,0.0,77749
1951,2017-03,Mississippi,2558.0,0.0,11586.0,6508.0,344.0,465,14.0,33.0,26.0,0.0,1481.0,1383.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,1.0,24421
1952,2017-03,Missouri,1253.0,0.0,27625.0,17931.0,1537.0,1286,0.0,9.0,9.0,0.0,1494.0,1465.0,8.0,127.0,16.0,2.0,0.0,0.0,81.0,73.0,8.0,2.0,1.0,1.0,52928
1953,2017-03,Montana,2182.0,0.0,3615.0,4584.0,299.0,281,12.0,3.0,3.0,0.0,480.0,889.0,1.0,18.0,4.0,1.0,0.0,0.0,15.0,5.0,2.0,1.0,1.0,0.0,12396
1954,2017-03,Nebraska,5011.0,35.0,176.0,1984.0,24.0,7,0.0,0.0,0.0,0.0,6.0,75.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7337
1955,2017-03,Nevada,3754.0,0.0,6038.0,3219.0,298.0,301,0.0,0.0,0.0,0.0,375.0,172.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14158
1956,2017-03,New Hampshire,2480.0,0.0,7278.0,3462.0,227.0,3,1.0,0.0,1.0,0.0,0.0,9.0,1.0,47.0,3.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,13529
1957,2017-03,New Jersey,0.0,0.0,6871.0,3864.0,258.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10993
1958,2017-03,New Mexico,1467.0,0.0,6752.0,4571.0,524.0,374,0.0,4.0,1.0,1.0,508.0,691.0,3.0,41.0,0.0,0.0,0.0,0.0,14.0,9.0,3.0,0.0,0.0,0.0,14963
1959,2017-03,New York,3138.0,1635.0,12788.0,15591.0,1245.0,204,0.0,0.0,0.0,0.0,21.0,23.0,6.0,23.0,26.0,0.0,2.0,4.0,528.0,323.0,32.0,6.0,12.0,1.0,35608
1960,2017-03,North Carolina,34178.0,0.0,1669.0,13837.0,875.0,261,0.0,5.0,16.0,1.0,2151.0,2509.0,14.0,1.0,0.0,0.0,0.0,2.0,13.0,35.0,2.0,1.0,2.0,2.0,55574
1961,2017-03,North Dakota,1614.0,0.0,2013.0,2371.0,124.0,70,1.0,1.0,1.0,0.0,78.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,6461
1962,2017-03,Ohio,17130.0,118.0,37474.0,19925.0,2384.0,1481,0.0,6.0,4.0,1.0,1562.0,944.0,4.0,14.0,2.0,1.0,0.0,0.0,65.0,28.0,3.0,4.0,2.0,1.0,81153
1963,2017-03,Oklahoma,0.0,0.0,14157.0,10065.0,1118.0,977,0.0,11.0,23.0,0.0,2073.0,1915.0,12.0,0.0,0.0,0.0,0.0,0.0,109.0,51.0,5.0,1.0,1.0,0.0,30518
1964,2017-03,Oregon,1638.0,1.0,17177.0,13521.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32423
1965,2017-03,Pennsylvania,32238.0,0.0,61207.0,15836.0,86.0,0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110334
1966,2017-03,Puerto Rico,0.0,0.0,1267.0,206.0,48.0,28,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1560
1967,2017-03,Rhode Island,0.0,0.0,1424.0,791.0,83.0,223,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,9.0,0.0,2.0,0.0,0.0,2553
1968,2017-03,South Carolina,19015.0,599.0,13284.0,6749.0,680.0,691,9.0,28.0,20.0,0.0,1132.0,823.0,3.0,46.0,5.0,0.0,0.0,0.0,17.0,8.0,4.0,0.0,0.0,0.0,43113
1969,2017-03,South Dakota,1773.0,0.0,3361.0,3686.0,342.0,238,0.0,2.0,0.0,0.0,120.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,9770
1970,2017-03,Tennessee,27766.0,0.0,29369.0,15922.0,1526.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74655
1971,2017-03,Texas,33412.0,0.0,55983.0,34308.0,3702.0,2846,0.0,49.0,18.0,1.0,8049.0,5607.0,47.0,84.0,7.0,0.0,0.0,0.0,78.0,66.0,1.0,6.0,5.0,1.0,144270
1972,2017-03,Utah,17259.0,23.0,4401.0,4010.0,284.0,0,0.0,0.0,1.0,0.0,296.0,416.0,0.0,155.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26941
1973,2017-03,Vermont,0.0,0.0,2007.0,1793.0,125.0,109,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,4051
1974,2017-03,Virgin Islands,64.0,0.0,27.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
1975,2017-03,Virginia,529.0,0.0,29873.0,17754.0,1193.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49368
1976,2017-03,Washington,16813.0,47.0,20308.0,12740.0,2224.0,735,1.0,9.0,7.0,1.0,1430.0,1231.0,8.0,511.0,115.0,15.0,0.0,0.0,1017.0,777.0,58.0,9.0,9.0,4.0,58069
1977,2017-03,West Virginia,2951.0,0.0,8887.0,6616.0,324.0,523,2.0,11.0,13.0,1.0,1250.0,1873.0,1.0,10.0,0.0,0.0,0.0,0.0,39.0,27.0,1.0,0.0,0.0,0.0,22529
1978,2017-03,Wisconsin,20393.0,0.0,19864.0,16763.0,1105.0,41,0.0,0.0,1.0,2.0,161.0,291.0,8.0,52.0,28.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,58739
1979,2017-03,Wyoming,534.0,32.0,2017.0,2038.0,134.0,124,6.0,1.0,4.0,0.0,179.0,230.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,5315
1980,2017-02,Alabama,23900.0,2.0,10739.0,7028.0,291.0,505,0.0,9.0,8.0,0.0,1931.0,1804.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,0.0,1.0,0.0,46251
1981,2017-02,Alaska,137.0,0.0,2857.0,2102.0,191.0,180,0.0,3.0,1.0,0.0,207.0,202.0,1.0,13.0,9.0,0.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,5917
1982,2017-02,Arizona,7938.0,124.0,15642.0,8881.0,984.0,821,0.0,3.0,0.0,0.0,1950.0,923.0,9.0,73.0,8.0,0.0,0.0,0.0,14.0,13.0,2.0,2.0,0.0,1.0,37388
1983,2017-02,Arkansas,3220.0,571.0,7974.0,5938.0,237.0,590,59.0,12.0,19.0,0.0,1530.0,2375.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,22548
1984,2017-02,California,56533.0,0.0,44363.0,24987.0,2898.0,0,0.0,0.0,0.0,0.0,618.0,481.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129885
1985,2017-02,Colorado,6447.0,0.0,20958.0,13477.0,1235.0,1240,3.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43577
1986,2017-02,Connecticut,6436.0,0.0,6445.0,2187.0,138.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,15209
1987,2017-02,Delaware,692.0,0.0,2342.0,1663.0,64.0,102,1.0,0.0,4.0,0.0,74.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,66.0,22.0,2.0,2.0,1.0,0.0,5066
1988,2017-02,District of Columbia,25.0,0.0,65.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
1989,2017-02,Florida,23617.0,0.0,59201.0,23479.0,2928.0,2187,0.0,6.0,3.0,0.0,4401.0,1752.0,12.0,262.0,35.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,117892
1990,2017-02,Georgia,18666.0,0.0,19007.0,9334.0,454.0,863,0.0,19.0,9.0,1.0,2722.0,2041.0,10.0,0.0,0.0,0.0,0.0,0.0,35.0,15.0,0.0,0.0,0.0,1.0,53177
1991,2017-02,Guam,0.0,0.0,74.0,43.0,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132
1992,2017-02,Hawaii,1035.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037
1993,2017-02,Idaho,5342.0,4.0,4051.0,3904.0,230.0,227,0.0,3.0,1.0,0.0,455.0,657.0,2.0,27.0,9.0,0.0,0.0,0.0,6.0,17.0,0.0,0.0,1.0,0.0,14936
1994,2017-02,Illinois,11166.0,87476.0,27418.0,12635.0,0.0,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139697
